sensor_id,median_total_gain_db,median_correction_gain_db,max_abs_correction_gain_db,median_additive_noise_db,median_residual_std_db,low_information_fraction,gain_cap_fraction,noise_zero_fraction
Node1,-0.3116322926376739,-0.3116322926376739,10.918579670355859,-76.21342020912037,-70.0,0.89068603515625,0.0,0.0
Node3,0.37779239112432794,0.37779239112432794,8.882953619949763,-75.5789248458799,-70.0,0.89202880859375,0.0,0.0
Node4,-0.5232893954243611,-0.5232893954243611,12.000000000000002,-76.3445487433786,-70.0,0.89044189453125,0.0032958984375,0.0
Node5,0.5054058376642216,0.5054058376642216,12.000000000000002,-75.40270832769872,-70.0,0.891845703125,0.0086669921875,0.0
