node,row_idx,L_ir_db,F_ir_db,S_ir_db,R_ir_db,is_clean,floor_max_db,spread_min_db,spread_max_db,mismatch_max_db
Node1-Bogota,95,-19.698519706726074,-22.716166496276855,11.4741530418396,0.8730812072753906,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,96,-19.4883975982666,-22.88477897644043,10.175110816955566,1.1469106674194336,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,97,-20.185592651367188,-23.33131694793701,12.00674819946289,0.7424116134643555,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,98,-18.3313627243042,-22.75084114074707,11.75576400756836,1.9215526580810547,False,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,99,-19.844998359680176,-22.856307983398438,10.878225326538086,1.4310531616210938,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,100,-20.696489334106445,-24.465031623840332,11.974482536315918,0.8553562164306641,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,101,-20.92215919494629,-23.57986831665039,12.345336437225342,0.8043947219848633,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,102,-19.946821212768555,-23.280630111694336,12.782525539398193,0.8988742828369141,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,103,-21.494452476501465,-24.78969669342041,11.779997825622559,1.1486949920654297,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node1-Bogota,104,-19.911718368530273,-22.62758159637451,12.188140869140625,1.0251779556274414,True,-21.599558514881135,7.797143266677857,15.03433675956726,1.8908489303588867
Node10-Bogota,0,-22.270305633544922,-27.50377368927002,11.960774421691895,1.439438819885254,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,1,-20.55207347869873,-23.431419372558594,11.57101821899414,1.9931526184082031,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,2,-19.181425094604492,-22.899829864501953,13.278562068939209,1.465254783630371,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,3,-19.05427646636963,-22.995932579040527,13.036034107208252,0.9694108963012695,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,4,-20.463183403015137,-23.50464630126953,12.216923713684082,1.9094257354736328,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,5,-20.40725612640381,-23.349756240844727,12.054920196533203,0.8163681030273438,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,6,-20.546990394592285,-23.241256713867188,10.261263847351074,0.6175765991210938,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,7,-20.552631378173828,-22.876261711120605,7.728249549865723,0.5745649337768555,False,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,8,-20.684669494628906,-23.382001876831055,8.370920658111572,0.8992385864257812,False,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,9,-21.57248020172119,-23.91689109802246,9.660170555114746,0.7984485626220703,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,10,-18.811628341674805,-22.824204444885254,13.750087261199951,1.7882146835327148,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,11,-20.387219429016113,-23.16097640991211,12.112734317779541,0.9486918449401855,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,12,-19.136330604553223,-23.040928840637207,12.61330509185791,1.441697120666504,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,13,-20.29002094268799,-23.199110984802246,12.463288307189941,0.5701074600219727,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,14,-21.640746116638184,-23.846741676330566,10.43652057647705,0.9997224807739258,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,15,-20.676679611206055,-23.27534580230713,8.322575569152832,0.8524837493896484,False,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,16,-19.97270679473877,-23.094075202941895,12.412728786468506,1.3642559051513672,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,17,-20.45728588104248,-23.156630516052246,12.936452865600586,0.7832174301147461,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,18,-18.741700172424316,-22.734013557434082,13.898298263549805,1.7557220458984375,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,19,-19.612361907958984,-23.20682430267334,13.210702419281006,0.8712377548217773,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,20,-20.32451057434082,-23.264500617980957,12.21458101272583,0.8663749694824219,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,21,-20.182897567749023,-23.126495361328125,12.31056547164917,1.084895133972168,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,22,-20.6104679107666,-23.50515365600586,13.537571907043457,0.6282262802124023,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,23,-20.46875,-23.422715187072754,12.632649421691895,0.5636920928955078,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,24,-20.06050205230713,-22.881546020507812,9.554162979125977,1.7491369247436523,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,25,-19.994162559509277,-23.01720905303955,13.764699935913086,1.054677963256836,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,26,-19.28584098815918,-22.614455223083496,13.598105907440186,1.585024356842041,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
Node10-Bogota,27,-20.20524311065674,-23.094045639038086,12.907679080963135,0.8676567077636719,True,-22.2193961625576,8.581596811032295,15.207428972506523,2.1419535648345946
