node,row_idx,is_train,is_test,is_clean,L_i_r_db,state_idx,A_hat_r_db
Node3-Bogota,53,True,False,True,-20.042908668518066,2,-0.15882992189983997
Node3-Bogota,54,True,False,True,-20.23652744293213,0,0.11247139198835507
Node3-Bogota,55,True,False,True,-20.193058967590332,0,0.11247139198835507
Node3-Bogota,56,True,False,True,-20.14012050628662,0,0.11247139198835507
Node3-Bogota,57,True,False,True,-20.191020011901855,0,0.11247139198835507
Node3-Bogota,58,True,False,True,-20.222829818725586,0,0.11247139198835507
Node3-Bogota,59,True,False,True,-20.15736484527588,0,0.11247139198835507
Node3-Bogota,60,True,False,True,-20.23214340209961,0,0.11247139198835507
Node3-Bogota,61,True,False,True,-20.09494400024414,1,-0.08707461246224332
Node3-Bogota,62,True,False,True,-19.76239013671875,4,-0.08581152627634447
Node3-Bogota,63,True,False,True,-20.1974515914917,0,0.11247139198835507
Node3-Bogota,64,True,False,True,-20.3034086227417,0,0.11247139198835507
Node3-Bogota,65,True,False,True,-20.230034828186035,0,0.11247139198835507
Node3-Bogota,66,True,False,True,-19.974528312683105,3,0.014124203097912708
Node3-Bogota,67,True,False,True,-20.192060470581055,0,0.11247139198835507
Node3-Bogota,68,True,False,True,-20.080703735351562,1,-0.08707461246224332
Node3-Bogota,69,True,False,True,-19.94247055053711,3,0.014124203097912708
Node3-Bogota,70,True,False,True,-20.020488739013672,2,-0.15882992189983997
Node3-Bogota,71,True,False,True,-20.034345626831055,2,-0.15882992189983997
Node3-Bogota,72,True,False,True,-20.130992889404297,1,-0.08707461246224332
Node3-Bogota,73,False,True,True,-20.288636207580566,0,0.11247139198835507
Node3-Bogota,74,False,True,True,-19.959653854370117,3,0.014124203097912708
Node3-Bogota,75,False,True,True,-20.24642848968506,0,0.11247139198835507
Node3-Bogota,76,False,True,True,-20.192051887512207,0,0.11247139198835507
Node3-Bogota,77,False,True,True,-20.179533004760742,0,0.11247139198835507
Node3-Bogota,78,False,True,True,-20.1773681640625,0,0.11247139198835507
Node3-Bogota,79,False,True,True,-20.06502628326416,2,-0.15882992189983997
Node3-Bogota,80,False,True,True,-20.17711353302002,0,0.11247139198835507
Node3-Bogota,81,False,True,True,-20.075797080993652,1,-0.08707461246224332
Node3-Bogota,82,False,True,True,-20.064847946166992,2,-0.15882992189983997
Node3-Bogota,83,False,True,True,-20.039361000061035,2,-0.15882992189983997
Node3-Bogota,84,False,True,True,-20.15666961669922,0,0.11247139198835507
Node3-Bogota,85,False,True,True,-20.031875610351562,2,-0.15882992189983997
Node3-Bogota,86,False,True,True,-19.672517776489258,5,0.08475904686506402
Node3-Bogota,87,False,True,True,-20.08157253265381,1,-0.08707461246224332
Node3-Bogota,88,False,True,True,-20.1926326751709,0,0.11247139198835507
Node3-Bogota,89,False,True,True,-20.126896858215332,1,-0.08707461246224332
Node3-Bogota,90,False,True,True,-19.806340217590332,3,0.014124203097912708
Node3-Bogota,91,False,True,True,-20.097612380981445,1,-0.08707461246224332
Node3-Bogota,92,False,True,True,-20.13063621520996,1,-0.08707461246224332
Node3-Bogota,93,False,True,True,-20.07957935333252,1,-0.08707461246224332
Node3-Bogota,94,False,True,True,-20.099350929260254,1,-0.08707461246224332
Node3-Bogota,95,False,True,True,-20.115524291992188,1,-0.08707461246224332
Node3-Bogota,96,False,True,True,-19.734516143798828,4,-0.08581152627634447
Node3-Bogota,97,False,True,True,-20.109063148498535,1,-0.08707461246224332
Node3-Bogota,98,False,True,True,-19.441478729248047,5,0.08475904686506402
Node3-Bogota,99,False,True,True,-19.998387336730957,2,-0.15882992189983997
Node3-Bogota,100,False,True,True,-20.163999557495117,0,0.11247139198835507
Node3-Bogota,101,False,True,True,-20.231087684631348,0,0.11247139198835507
Node3-Bogota,102,False,True,True,-20.113430976867676,1,-0.08707461246224332
Node3-Bogota,103,False,True,True,-20.153130531311035,0,0.11247139198835507
Node3-Bogota,104,False,True,True,-19.939403533935547,3,0.014124203097912708
Node4-Bogota,0,True,False,True,-20.54991912841797,1,0.1958605180415072
Node4-Bogota,1,True,False,True,-21.197352409362793,0,-0.028356631596883126
Node4-Bogota,2,True,False,True,-20.386798858642578,1,0.1958605180415072
Node4-Bogota,3,True,False,True,-19.54517936706543,4,-0.045554604641226834
Node4-Bogota,4,True,False,True,-19.349690437316895,5,0.11385195569474568
Node4-Bogota,5,True,False,True,-20.134016036987305,2,-0.0723088822623556
Node4-Bogota,6,True,False,True,-20.413904190063477,1,0.1958605180415072
Node4-Bogota,7,True,False,True,-20.323528289794922,1,0.1958605180415072
Node4-Bogota,8,True,False,True,-20.070677757263184,2,-0.0723088822623556
Node4-Bogota,9,True,False,True,-20.717315673828125,0,-0.028356631596883126
Node4-Bogota,10,True,False,True,-20.741257667541504,0,-0.028356631596883126
Node4-Bogota,11,True,False,True,-19.70177936553955,4,-0.045554604641226834
Node4-Bogota,12,True,False,True,-20.543285369873047,1,0.1958605180415072
Node4-Bogota,13,True,False,True,-19.67583656311035,4,-0.045554604641226834
Node4-Bogota,14,True,False,True,-20.771896362304688,0,-0.028356631596883126
Node4-Bogota,15,True,False,True,-21.094677925109863,0,-0.028356631596883126
Node4-Bogota,16,True,False,True,-20.55714988708496,0,-0.028356631596883126
Node4-Bogota,17,True,False,True,-20.000876426696777,2,-0.0723088822623556
Node4-Bogota,18,True,False,True,-20.01875114440918,2,-0.0723088822623556
Node4-Bogota,19,True,False,True,-18.977401733398438,5,0.11385195569474568
Node4-Bogota,20,True,False,True,-19.588836669921875,4,-0.045554604641226834
Node4-Bogota,21,True,False,True,-20.041752815246582,2,-0.0723088822623556
Node4-Bogota,22,True,False,True,-19.65228843688965,4,-0.045554604641226834
Node4-Bogota,23,True,False,True,-19.87578773498535,3,-0.21920619269674135
Node4-Bogota,24,True,False,True,-19.811044692993164,3,-0.21920619269674135
Node4-Bogota,25,True,False,True,-20.353224754333496,1,0.1958605180415072
Node4-Bogota,26,True,False,True,-19.648606300354004,4,-0.045554604641226834
Node4-Bogota,27,True,False,True,-19.71045970916748,4,-0.045554604641226834
Node4-Bogota,28,True,False,True,-18.85860252380371,5,0.11385195569474568
Node4-Bogota,29,True,False,True,-19.78630256652832,3,-0.21920619269674135
Node4-Bogota,30,True,False,True,-18.23110580444336,5,0.11385195569474568
Node4-Bogota,31,True,False,True,-19.756881713867188,3,-0.21920619269674135
Node4-Bogota,32,True,False,True,-20.00049877166748,2,-0.0723088822623556
Node4-Bogota,33,True,False,True,-21.125850677490234,0,-0.028356631596883126
Node4-Bogota,34,True,False,True,-21.015117645263672,0,-0.028356631596883126
Node4-Bogota,35,True,False,True,-19.727907180786133,4,-0.045554604641226834
Node4-Bogota,36,True,False,True,-20.14395236968994,2,-0.0723088822623556
Node4-Bogota,37,True,False,True,-20.829766273498535,0,-0.028356631596883126
Node4-Bogota,38,True,False,True,-20.24060821533203,1,0.1958605180415072
Node4-Bogota,39,True,False,True,-18.83804225921631,5,0.11385195569474568
Node4-Bogota,40,True,False,True,-20.43056011199951,1,0.1958605180415072
Node4-Bogota,41,True,False,True,-20.637866020202637,0,-0.028356631596883126
Node4-Bogota,42,True,False,True,-19.636284828186035,4,-0.045554604641226834
Node4-Bogota,43,True,False,True,-20.304698944091797,1,0.1958605180415072
Node4-Bogota,44,True,False,True,-19.880066871643066,3,-0.21920619269674135
Node4-Bogota,45,True,False,True,-19.04222869873047,5,0.11385195569474568
Node4-Bogota,46,True,False,True,-19.966803550720215,2,-0.0723088822623556
Node4-Bogota,47,True,False,True,-19.979307174682617,2,-0.0723088822623556
Node4-Bogota,48,True,False,True,-20.834577560424805,0,-0.028356631596883126
Node4-Bogota,49,True,False,True,-19.825676918029785,3,-0.21920619269674135
Node4-Bogota,50,True,False,True,-19.95638656616211,3,-0.21920619269674135
Node4-Bogota,51,True,False,True,-19.910365104675293,3,-0.21920619269674135
Node4-Bogota,52,True,False,True,-19.45289707183838,5,0.11385195569474568
Node4-Bogota,53,True,False,True,-19.80395221710205,3,-0.21920619269674135
Node4-Bogota,54,True,False,True,-20.27431583404541,1,0.1958605180415072
Node4-Bogota,55,True,False,True,-18.53402805328369,5,0.11385195569474568
Node4-Bogota,56,True,False,True,-20.40148162841797,1,0.1958605180415072
Node4-Bogota,57,True,False,True,-19.70108127593994,4,-0.045554604641226834
Node4-Bogota,58,True,False,True,-20.370304107666016,1,0.1958605180415072
Node4-Bogota,59,True,False,True,-19.770623207092285,3,-0.21920619269674135
Node4-Bogota,60,True,False,True,-19.177711486816406,5,0.11385195569474568
Node4-Bogota,61,True,False,False,-19.328444480895996,5,0.11385195569474568
Node4-Bogota,62,True,False,True,-18.71996021270752,5,0.11385195569474568
Node4-Bogota,63,True,False,True,-19.493081092834473,5,0.11385195569474568
Node4-Bogota,64,True,False,True,-20.00745391845703,2,-0.0723088822623556
Node4-Bogota,65,True,False,True,-19.766377449035645,3,-0.21920619269674135
Node4-Bogota,66,True,False,True,-19.739590644836426,4,-0.045554604641226834
Node4-Bogota,67,True,False,True,-21.10888957977295,0,-0.028356631596883126
Node4-Bogota,68,True,False,True,-19.537643432617188,5,0.11385195569474568
Node4-Bogota,69,True,False,True,-19.83538055419922,3,-0.21920619269674135
Node4-Bogota,70,True,False,True,-20.204343795776367,2,-0.0723088822623556
Node4-Bogota,71,True,False,True,-19.662205696105957,4,-0.045554604641226834
Node4-Bogota,72,True,False,True,-19.9988374710083,2,-0.0723088822623556
Node4-Bogota,73,False,True,False,-21.36706829071045,0,-0.028356631596883126
Node4-Bogota,74,False,True,True,-20.342538833618164,1,0.1958605180415072
Node4-Bogota,75,False,True,False,-21.350852966308594,0,-0.028356631596883126
Node4-Bogota,76,False,True,True,-19.756671905517578,3,-0.21920619269674135
Node4-Bogota,77,False,True,True,-20.31811809539795,1,0.1958605180415072
Node4-Bogota,78,False,True,True,-19.97008991241455,2,-0.0723088822623556
Node4-Bogota,79,False,True,True,-19.736494064331055,4,-0.045554604641226834
Node4-Bogota,80,False,True,True,-19.128482818603516,5,0.11385195569474568
Node4-Bogota,81,False,True,True,-20.288375854492188,1,0.1958605180415072
Node4-Bogota,82,False,True,True,-19.902183532714844,3,-0.21920619269674135
Node4-Bogota,83,False,True,True,-19.717066764831543,4,-0.045554604641226834
Node4-Bogota,84,False,True,True,-19.62912082672119,4,-0.045554604641226834
Node4-Bogota,85,False,True,True,-20.132460594177246,2,-0.0723088822623556
Node4-Bogota,86,False,True,True,-20.12356662750244,2,-0.0723088822623556
Node4-Bogota,87,False,True,True,-19.84390354156494,3,-0.21920619269674135
Node4-Bogota,88,False,True,True,-20.31077480316162,1,0.1958605180415072
Node4-Bogota,89,False,True,False,-19.12452793121338,5,0.11385195569474568
Node4-Bogota,90,False,True,True,-20.18068790435791,2,-0.0723088822623556
Node4-Bogota,91,False,True,True,-20.01764488220215,2,-0.0723088822623556
Node4-Bogota,92,False,True,True,-20.92827796936035,0,-0.028356631596883126
Node4-Bogota,93,False,True,True,-20.452786445617676,1,0.1958605180415072
Node4-Bogota,94,False,True,True,-19.935742378234863,3,-0.21920619269674135
Node4-Bogota,95,False,True,True,-19.474912643432617,5,0.11385195569474568
Node4-Bogota,96,False,True,True,-19.560797691345215,4,-0.045554604641226834
Node4-Bogota,97,False,True,True,-20.16370391845703,2,-0.0723088822623556
Node4-Bogota,98,False,True,True,-20.477492332458496,1,0.1958605180415072
Node4-Bogota,99,False,True,True,-20.433176040649414,1,0.1958605180415072
Node4-Bogota,100,False,True,True,-20.380976676940918,1,0.1958605180415072
Node4-Bogota,101,False,True,True,-19.745226860046387,4,-0.045554604641226834
Node4-Bogota,102,False,True,True,-19.682847023010254,4,-0.045554604641226834
Node4-Bogota,103,False,True,True,-20.659323692321777,0,-0.028356631596883126
Node4-Bogota,104,False,True,True,-19.706764221191406,4,-0.045554604641226834
Node5-Bogota,0,True,False,True,-21.468008995056152,0,0.2189240196878596
Node5-Bogota,1,True,False,False,-21.750669479370117,0,0.2189240196878596
Node5-Bogota,2,True,False,True,-20.509401321411133,2,0.02908539217571887
Node5-Bogota,3,True,False,True,-19.926755905151367,4,0.07336471616759782
Node5-Bogota,4,True,False,True,-18.49323844909668,5,-0.030615533045096004
Node5-Bogota,5,True,False,True,-20.45887279510498,2,0.02908539217571887
Node5-Bogota,6,True,False,True,-20.356616020202637,3,-0.13156397398128067
Node5-Bogota,7,True,False,True,-20.534713745117188,2,0.02908539217571887
Node5-Bogota,8,True,False,False,-20.53860092163086,2,0.02908539217571887
Node5-Bogota,9,True,False,True,-20.89652919769287,1,-0.18393298082573467
Node5-Bogota,10,True,False,True,-21.64177417755127,0,0.2189240196878596
Node5-Bogota,11,True,False,True,-19.081887245178223,5,-0.030615533045096004
Node5-Bogota,12,True,False,True,-21.49777126312256,0,0.2189240196878596
Node5-Bogota,13,True,False,True,-19.123021125793457,5,-0.030615533045096004
Node5-Bogota,14,True,False,True,-20.59859848022461,2,0.02908539217571887
Node5-Bogota,15,True,False,True,-21.279279708862305,0,0.2189240196878596
Node5-Bogota,16,True,False,True,-20.761347770690918,1,-0.18393298082573467
Node5-Bogota,17,True,False,True,-20.266587257385254,3,-0.13156397398128067
Node5-Bogota,18,True,False,True,-20.741066932678223,1,-0.18393298082573467
Node5-Bogota,19,True,False,True,-18.59303092956543,5,-0.030615533045096004
Node5-Bogota,20,True,False,True,-19.890191078186035,4,0.07336471616759782
Node5-Bogota,21,True,False,True,-20.34399127960205,3,-0.13156397398128067
Node5-Bogota,22,True,False,True,-21.22553253173828,0,0.2189240196878596
Node5-Bogota,23,True,False,True,-20.581544876098633,2,0.02908539217571887
Node5-Bogota,24,True,False,True,-20.16084861755371,3,-0.13156397398128067
Node5-Bogota,25,True,False,True,-20.402429580688477,3,-0.13156397398128067
Node5-Bogota,26,True,False,True,-20.574162483215332,2,0.02908539217571887
Node5-Bogota,27,True,False,True,-19.61471652984619,5,-0.030615533045096004
Node5-Bogota,28,True,False,True,-19.689702033996582,4,0.07336471616759782
Node5-Bogota,29,True,False,True,-20.325103759765625,3,-0.13156397398128067
Node5-Bogota,30,True,False,True,-16.746953010559082,5,-0.030615533045096004
Node5-Bogota,31,True,False,True,-20.3790922164917,3,-0.13156397398128067
Node5-Bogota,32,True,False,True,-20.253244400024414,3,-0.13156397398128067
Node5-Bogota,33,True,False,True,-21.49962043762207,0,0.2189240196878596
Node5-Bogota,34,True,False,True,-21.150081634521484,1,-0.18393298082573467
Node5-Bogota,35,True,False,True,-21.19840717315674,0,0.2189240196878596
Node5-Bogota,36,True,False,True,-20.57100486755371,2,0.02908539217571887
Node5-Bogota,37,True,False,True,-20.7377347946167,1,-0.18393298082573467
Node5-Bogota,38,True,False,True,-21.18909454345703,0,0.2189240196878596
Node5-Bogota,39,True,False,True,-18.973730087280273,5,-0.030615533045096004
Node5-Bogota,40,True,False,True,-21.34075355529785,0,0.2189240196878596
Node5-Bogota,41,True,False,True,-21.47233772277832,0,0.2189240196878596
Node5-Bogota,42,True,False,True,-20.960083961486816,1,-0.18393298082573467
Node5-Bogota,43,True,False,True,-21.25048065185547,0,0.2189240196878596
Node5-Bogota,44,True,False,True,-20.583529472351074,2,0.02908539217571887
Node5-Bogota,45,True,False,True,-19.69429111480713,4,0.07336471616759782
Node5-Bogota,46,True,False,True,-19.92617893218994,4,0.07336471616759782
Node5-Bogota,47,True,False,True,-20.63565444946289,2,0.02908539217571887
Node5-Bogota,48,True,False,True,-20.900026321411133,1,-0.18393298082573467
Node5-Bogota,49,True,False,True,-20.985791206359863,1,-0.18393298082573467
Node5-Bogota,50,True,False,True,-19.846299171447754,4,0.07336471616759782
Node5-Bogota,51,True,False,True,-20.266347885131836,3,-0.13156397398128067
Node5-Bogota,52,True,False,True,-19.271924018859863,5,-0.030615533045096004
Node5-Bogota,53,True,False,True,-20.61874485015869,2,0.02908539217571887
Node5-Bogota,54,True,False,True,-20.868802070617676,1,-0.18393298082573467
Node5-Bogota,55,True,False,True,-19.44521999359131,5,-0.030615533045096004
Node5-Bogota,56,True,False,True,-20.220738410949707,3,-0.13156397398128067
Node5-Bogota,57,True,False,True,-19.55812644958496,5,-0.030615533045096004
Node5-Bogota,58,True,False,True,-19.906858444213867,4,0.07336471616759782
Node5-Bogota,59,True,False,True,-20.08870029449463,4,0.07336471616759782
Node5-Bogota,60,True,False,True,-20.01880645751953,4,0.07336471616759782
Node5-Bogota,61,True,False,True,-20.456918716430664,2,0.02908539217571887
Node5-Bogota,62,True,False,True,-19.349380493164062,5,-0.030615533045096004
Node5-Bogota,63,True,False,True,-19.78823471069336,4,0.07336471616759782
Node5-Bogota,64,True,False,True,-21.24461269378662,0,0.2189240196878596
Node5-Bogota,65,True,False,True,-20.278199195861816,3,-0.13156397398128067
Node5-Bogota,66,True,False,True,-19.73413372039795,4,0.07336471616759782
Node5-Bogota,67,True,False,True,-20.828750610351562,1,-0.18393298082573467
Node5-Bogota,68,True,False,True,-19.70066547393799,4,0.07336471616759782
Node5-Bogota,69,True,False,True,-19.10186767578125,5,-0.030615533045096004
Node5-Bogota,70,True,False,True,-20.777586936950684,1,-0.18393298082573467
Node5-Bogota,71,True,False,True,-20.216092109680176,3,-0.13156397398128067
Node5-Bogota,72,True,False,True,-20.670869827270508,1,-0.18393298082573467
Node5-Bogota,73,False,True,True,-21.43450164794922,0,0.2189240196878596
Node5-Bogota,74,False,True,True,-20.742592811584473,1,-0.18393298082573467
Node5-Bogota,75,False,True,True,-21.238341331481934,0,0.2189240196878596
Node5-Bogota,76,False,True,True,-20.21916961669922,3,-0.13156397398128067
Node5-Bogota,77,False,True,True,-21.26635456085205,0,0.2189240196878596
Node5-Bogota,78,False,True,True,-20.74281883239746,1,-0.18393298082573467
Node5-Bogota,79,False,True,True,-20.20097255706787,3,-0.13156397398128067
Node5-Bogota,80,False,True,True,-19.45187759399414,5,-0.030615533045096004
Node5-Bogota,81,False,True,True,-20.639639854431152,2,0.02908539217571887
Node5-Bogota,82,False,True,True,-19.823728561401367,4,0.07336471616759782
Node5-Bogota,83,False,True,True,-20.329413414001465,3,-0.13156397398128067
Node5-Bogota,84,False,True,True,-20.108399391174316,4,0.07336471616759782
Node5-Bogota,85,False,True,True,-20.13951587677002,3,-0.13156397398128067
Node5-Bogota,86,False,True,True,-19.810009956359863,4,0.07336471616759782
Node5-Bogota,87,False,True,True,-20.262072563171387,3,-0.13156397398128067
Node5-Bogota,88,False,True,True,-21.014037132263184,1,-0.18393298082573467
Node5-Bogota,89,False,True,True,-20.525495529174805,2,0.02908539217571887
Node5-Bogota,90,False,True,True,-19.971006393432617,4,0.07336471616759782
Node5-Bogota,91,False,True,True,-20.458836555480957,2,0.02908539217571887
Node5-Bogota,92,False,True,True,-20.77967929840088,1,-0.18393298082573467
Node5-Bogota,93,False,True,True,-20.667593002319336,1,-0.18393298082573467
Node5-Bogota,94,False,True,True,-20.73481273651123,1,-0.18393298082573467
Node5-Bogota,95,False,True,True,-20.07372760772705,4,0.07336471616759782
Node5-Bogota,96,False,True,True,-20.065476417541504,4,0.07336471616759782
Node5-Bogota,97,False,True,True,-20.56619358062744,2,0.02908539217571887
Node5-Bogota,98,False,True,True,-20.922067642211914,1,-0.18393298082573467
Node5-Bogota,99,False,True,True,-21.016128540039062,1,-0.18393298082573467
Node5-Bogota,100,False,True,True,-20.31631088256836,3,-0.13156397398128067
Node5-Bogota,101,False,True,True,-20.512508392333984,2,0.02908539217571887
Node5-Bogota,102,False,True,True,-19.96898651123047,4,0.07336471616759782
Node5-Bogota,103,False,True,False,-21.301363945007324,0,0.2189240196878596
Node5-Bogota,104,False,True,True,-20.232784271240234,3,-0.13156397398128067
Node6-Bogota,0,True,False,True,-20.110474586486816,0,-0.06609707654908646
Node6-Bogota,1,True,False,True,-20.359673500061035,0,-0.06609707654908646
Node6-Bogota,2,True,False,True,-19.8359375,2,0.08660518291384672
Node6-Bogota,3,True,False,True,-19.795872688293457,3,0.015908204307851864
Node6-Bogota,4,True,False,True,-19.097455978393555,5,-0.07590915066327242
Node6-Bogota,5,True,False,True,-19.968300819396973,1,0.05812162998341763
Node6-Bogota,6,True,False,True,-19.865209579467773,2,0.08660518291384672
Node6-Bogota,7,True,False,True,-19.969453811645508,1,0.05812162998341763
Node6-Bogota,8,True,False,False,-19.816076278686523,2,0.08660518291384672
Node6-Bogota,9,True,False,True,-20.135188102722168,0,-0.06609707654908646
Node6-Bogota,10,True,False,True,-19.867493629455566,2,0.08660518291384672
Node6-Bogota,11,True,False,True,-19.72077751159668,4,-0.06899669188861701
Node6-Bogota,12,True,False,True,-19.500624656677246,5,-0.07590915066327242
Node6-Bogota,13,True,False,True,-19.88600730895996,2,0.08660518291384672
Node6-Bogota,14,True,False,True,-19.96763801574707,1,0.05812162998341763
Node6-Bogota,15,True,False,True,-20.039278984069824,0,-0.06609707654908646
Node6-Bogota,16,True,False,True,-19.79731845855713,3,0.015908204307851864
Node6-Bogota,17,True,False,True,-19.66485023498535,4,-0.06899669188861701
Node6-Bogota,18,True,False,True,-19.73773765563965,4,-0.06899669188861701
Node6-Bogota,19,True,False,True,-18.91694450378418,5,-0.07590915066327242
Node6-Bogota,20,True,False,True,-19.675865173339844,4,-0.06899669188861701
Node6-Bogota,21,True,False,True,-19.58436393737793,4,-0.06899669188861701
Node6-Bogota,22,True,False,True,-19.992114067077637,0,-0.06609707654908646
Node6-Bogota,23,True,False,True,-19.833776473999023,2,0.08660518291384672
Node6-Bogota,24,True,False,True,-20.00878620147705,0,-0.06609707654908646
Node6-Bogota,25,True,False,True,-19.788168907165527,3,0.015908204307851864
Node6-Bogota,26,True,False,True,-19.710664749145508,4,-0.06899669188861701
Node6-Bogota,27,True,False,True,-19.41862964630127,5,-0.07590915066327242
Node6-Bogota,28,True,False,True,-19.755417823791504,3,0.015908204307851864
Node6-Bogota,29,True,False,True,-19.895954132080078,1,0.05812162998341763
Node6-Bogota,30,True,False,True,-18.486580848693848,5,-0.07590915066327242
Node6-Bogota,31,True,False,True,-19.78250026702881,3,0.015908204307851864
Node6-Bogota,32,True,False,True,-19.802631378173828,3,0.015908204307851864
Node6-Bogota,33,True,False,True,-20.3084077835083,0,-0.06609707654908646
Node6-Bogota,34,True,False,True,-19.909178733825684,1,0.05812162998341763
Node6-Bogota,35,True,False,True,-19.92611312866211,1,0.05812162998341763
Node6-Bogota,36,True,False,True,-19.91353416442871,1,0.05812162998341763
Node6-Bogota,37,True,False,True,-20.007362365722656,0,-0.06609707654908646
Node6-Bogota,38,True,False,True,-20.168214797973633,0,-0.06609707654908646
Node6-Bogota,39,True,False,True,-18.910704612731934,5,-0.07590915066327242
Node6-Bogota,40,True,False,True,-20.165939331054688,0,-0.06609707654908646
Node6-Bogota,41,True,False,True,-20.399724006652832,0,-0.06609707654908646
Node6-Bogota,42,True,False,True,-19.891098976135254,2,0.08660518291384672
Node6-Bogota,43,True,False,True,-19.786645889282227,3,0.015908204307851864
Node6-Bogota,44,True,False,False,-19.102667808532715,5,-0.07590915066327242
Node6-Bogota,45,True,False,True,-19.759602546691895,3,0.015908204307851864
Node6-Bogota,46,True,False,True,-19.57327365875244,5,-0.07590915066327242
Node6-Bogota,47,True,False,True,-19.89302635192871,1,0.05812162998341763
Node6-Bogota,48,True,False,True,-19.8055477142334,3,0.015908204307851864
Node6-Bogota,49,True,False,True,-19.968029022216797,1,0.05812162998341763
Node6-Bogota,50,True,False,True,-19.630322456359863,4,-0.06899669188861701
Node6-Bogota,51,True,False,True,-19.310195922851562,5,-0.07590915066327242
Node6-Bogota,52,True,False,True,-19.494924545288086,5,-0.07590915066327242
Node6-Bogota,53,True,False,True,-19.573688507080078,5,-0.07590915066327242
Node6-Bogota,54,True,False,True,-19.673213958740234,4,-0.06899669188861701
Node6-Bogota,55,True,False,True,-19.548380851745605,5,-0.07590915066327242
Node6-Bogota,56,True,False,True,-19.68808078765869,4,-0.06899669188861701
Node6-Bogota,57,True,False,True,-19.787504196166992,3,0.015908204307851864
Node6-Bogota,58,True,False,True,-19.637630462646484,4,-0.06899669188861701
Node6-Bogota,59,True,False,True,-19.925889015197754,1,0.05812162998341763
Node6-Bogota,60,True,False,True,-19.96213150024414,1,0.05812162998341763
Node6-Bogota,61,True,False,True,-19.891489028930664,2,0.08660518291384672
Node6-Bogota,62,True,False,True,-19.74623680114746,3,0.015908204307851864
Node6-Bogota,63,True,False,True,-19.88811492919922,2,0.08660518291384672
Node6-Bogota,64,True,False,True,-20.006096839904785,0,-0.06609707654908646
Node6-Bogota,65,True,False,True,-19.9359712600708,1,0.05812162998341763
Node6-Bogota,66,True,False,True,-19.44953155517578,5,-0.07590915066327242
Node6-Bogota,67,True,False,True,-19.75836181640625,3,0.015908204307851864
Node6-Bogota,68,True,False,True,-19.88701820373535,2,0.08660518291384672
Node6-Bogota,69,True,False,True,-19.701722145080566,4,-0.06899669188861701
Node6-Bogota,70,True,False,True,-19.8622407913208,2,0.08660518291384672
Node6-Bogota,71,True,False,True,-19.844731330871582,2,0.08660518291384672
Node6-Bogota,72,True,False,True,-19.743523597717285,4,-0.06899669188861701
Node6-Bogota,73,False,True,True,-20.24213409423828,0,-0.06609707654908646
Node6-Bogota,74,False,True,True,-19.779722213745117,3,0.015908204307851864
Node6-Bogota,75,False,True,True,-20.177502632141113,0,-0.06609707654908646
Node6-Bogota,76,False,True,True,-19.828551292419434,2,0.08660518291384672
Node6-Bogota,77,False,True,True,-20.011180877685547,0,-0.06609707654908646
Node6-Bogota,78,False,True,True,-20.05704689025879,0,-0.06609707654908646
Node6-Bogota,79,False,True,True,-19.837739944458008,2,0.08660518291384672
Node6-Bogota,80,False,True,True,-19.981179237365723,0,-0.06609707654908646
Node6-Bogota,81,False,True,True,-19.869184494018555,2,0.08660518291384672
Node6-Bogota,82,False,True,True,-19.843117713928223,2,0.08660518291384672
Node6-Bogota,83,False,True,True,-19.78593349456787,3,0.015908204307851864
Node6-Bogota,84,False,True,True,-19.588351249694824,4,-0.06899669188861701
Node6-Bogota,85,False,True,True,-19.50490379333496,5,-0.07590915066327242
Node6-Bogota,86,False,True,True,-19.50675392150879,5,-0.07590915066327242
Node6-Bogota,87,False,True,True,-19.7113037109375,4,-0.06899669188861701
Node6-Bogota,88,False,True,True,-19.749110221862793,3,0.015908204307851864
Node6-Bogota,89,False,True,True,-19.823745727539062,2,0.08660518291384672
Node6-Bogota,90,False,True,True,-19.394055366516113,5,-0.07590915066327242
Node6-Bogota,91,False,True,True,-19.95686626434326,1,0.05812162998341763
Node6-Bogota,92,False,True,True,-19.910938262939453,1,0.05812162998341763
Node6-Bogota,93,False,True,True,-19.954509735107422,1,0.05812162998341763
Node6-Bogota,94,False,True,True,-19.82728672027588,2,0.08660518291384672
Node6-Bogota,95,False,True,True,-19.73885726928711,4,-0.06899669188861701
Node6-Bogota,96,False,True,True,-19.484396934509277,5,-0.07590915066327242
Node6-Bogota,97,False,True,True,-19.81105136871338,2,0.08660518291384672
Node6-Bogota,98,False,True,True,-19.403263092041016,5,-0.07590915066327242
Node6-Bogota,99,False,True,True,-19.673611640930176,4,-0.06899669188861701
Node6-Bogota,100,False,True,True,-19.82428741455078,2,0.08660518291384672
Node6-Bogota,101,False,True,True,-19.77762794494629,3,0.015908204307851864
Node6-Bogota,102,False,True,True,-19.545970916748047,5,-0.07590915066327242
Node6-Bogota,103,False,True,True,-19.739359855651855,4,-0.06899669188861701
Node6-Bogota,104,False,True,True,-19.448296546936035,5,-0.07590915066327242
Node8-Bogota,0,True,False,True,-20.86689567565918,4,-0.09848371956699578
Node8-Bogota,1,True,False,True,-22.607218742370605,0,-0.13114029492518697
Node8-Bogota,2,True,False,True,-21.05131721496582,3,0.17767546620479857
Node8-Bogota,3,True,False,True,-19.994975090026855,5,0.006778724433839811
